Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2011-03-31,116.5668184,156.15739934,104.1451092,121.93483194,129.81690117,109.88009368,134.23959656,143.83017,116.58879579,93.697200434,187.475479,117.34308732,110.48487955,104.74126461,118.70502153,116.64354427,117.39387526,137.14975519,143.91980851,156.54444938,128.96069493,72.808766487,108.69199705,119.61002,111.99164769,148.12352961,114.71821433,90.141414239,126.92510126,150.30140456,136.51551673,149.76329598,114.56168885,157.85273062,95.471034909,127.71010774,129.41840756,145.12602731,142.69986311,116.57782217,133.42381617,119.8093785,126.22572252,119.56829327,157.08144833,153.05429292,131.04581408,128.8568292,115.26219097,161.49500264
2011-04-30,116.22967631,155.78134223,102.94496221,121.73472777,128.94759415,109.46334845,133.9039341,143.00302172,116.66394885,92.703397628,186.9121505,116.55850451,109.2297097,104.72325837,118.63916928,116.43461804,116.77868689,136.8457743,143.49736239,155.94341215,128.91063473,72.598794758,107.64842312,119.68371106,111.64279674,147.95873087,114.28157368,88.720313628,126.41272436,149.62364884,135.58561069,148.81930916,114.49872963,158.59933285,95.237606144,128.01004068,128.58781321,144.99626044,141.77819321,116.10898609,133.32224439,119.63161486,125.90859621,118.73628068,156.69709101,153.20406901,129.86532618,128.47424596,115.0822378,161.11719685
2011-05-31,115.84433631,155.28411445,101.74680594,121.56478207,128.04643316,109.16413555,133.69862387,142.3106101,117.03203245,91.841055703,186.58396085,115.94521101,108.38066166,104.51646649,118.54121994,116.47600918,116.4735745,136.93017498,143.04777599,155.52438101,128.70568282,72.960058882,107.43582705,119.63584567,111.30208073,147.89646669,114.16551002,87.378245638,125.87626702,149.02546549,134.93306647,148.01218067,114.46214723,159.5533091,95.197352071,128.3480678,128.23643855,144.6645486,140.86328898,115.55805296,133.14491113,119.4999657,125.79435382,118.75081433,156.52789201,153.26748128,128.71143139,128.12200379,114.56842042,160.86413244
2011-06-30,115.65650405,154.81126638,101.15278784,121.68671783,127.18468457,109.15204575,133.29934021,141.59722495,116.93130993,91.264657219,186.4327944,115.52265876,107.76868354,104.49016045,118.53233951,116.53268973,116.80459349,137.2080985,142.72798957,155.18820287,128.16640409,73.388161958,107.57622544,119.34121668,111.17662135,147.97007458,114.3001656,86.407527225,125.54456212,148.69707318,134.42588508,147.61351763,114.44293475,160.5067149,95.182720363,128.4061765,128.56479337,144.474567,140.13727766,114.90290685,132.77777606,119.34684972,126.06991552,118.93125246,156.40839909,153.17879925,128.01616551,127.95317686,114.10824166,161.05657404
2011-07-31,115.51272356,154.48210126,101.27104047,121.8888551,126.53565712,109.51503107,132.54985201,141.01131111,116.75494479,91.059270134,186.31389276,115.20321366,107.4555481,104.50294685,118.54258905,116.29105013,117.08577572,137.15736177,142.56246059,155.12256954,127.88691868,73.753312268,107.71601484,118.93577613,111.5156358,148.24143316,114.58097135,85.855418431,125.14249944,148.07434494,134.0233209,147.77747625,114.39535318,161.36513409,95.107878734,128.13632622,129.05129479,144.38297346,139.34987757,114.41123943,132.70944448,119.35639136,126.08825991,118.91229418,156.03472222,152.96455392,127.3534507,128.01696412,113.76000085,161.55075049
2011-08-31,115.30367876,154.41403021,102.04397759,122.1469947,125.99164689,109.91825746,131.81008302,140.37576263,116.92564007,91.015349112,185.83536651,115.13119797,107.16685011,104.29097024,118.68489333,116.09786259,117.1097051,136.91480489,142.41319471,155.13211486,127.60906012,73.870256976,107.73533998,118.57948704,111.48518553,148.19209808,114.87690555,85.716809096,124.70318539,146.88266548,133.4742658,147.797503,114.41917256,161.99232009,94.895595481,127.74219764,129.2180423,144.16788724,138.70623466,114.38596609,133.03426275,119.20021694,125.88333987,118.85873004,156.14243457,153.02166608,127.19430501,128.18226067,113.34587102,161.97087937
2011-09-30,114.92946493,154.42706161,102.7970585,122.37847698,125.71027308,110.35828628,131.16294514,139.85585559,117.42123624,91.00933317,185.32752067,115.36734342,106.70675399,104.12456741,118.92679847,115.96693341,116.97756088,136.78844553,142.4336742,155.34016816,127.4304682,73.932084935,107.85305258,118.43435841,111.11133288,147.82010678,115.00565306,85.736371264,124.39328483,145.86753561,133.00090936,147.59567895,114.39670678,162.70455172,94.659151457,127.437279,129.01478961,143.93223504,137.96268739,114.81298615,133.31647818,119.04057866,126.01274606,119.08851456,156.49431061,152.9314744,126.82915999,128.47095897,113.05441982,162.00184385
2011-10-31,114.25735361,154.28827348,103.3617244,122.66510347,125.50349432,110.48264505,130.56088587,139.35815396,117.69910243,90.620413822,185.21679233,115.80662723,106.02538525,104.2719511,118.9158956,115.91648708,116.82842491,136.94097783,142.49924414,154.79216847,127.07623602,74.217369676,107.85378855,118.57841378,110.95437427,147.44357216,114.75820623,85.636389614,124.38754386,145.0915697,132.67607337,147.0981687,114.42287707,163.42644253,94.353318209,127.37638485,128.8775921,143.34853027,137.61350289,115.45722709,133.51078571,118.96052032,126.34307532,119.369232,156.72806989,152.53742575,126.67349191,128.79510067,112.82951346,161.64194335
2011-11-30,114.48150548,154.07300053,104.28514101,122.74135416,125.73091368,110.60198336,130.140612,138.99269649,117.76148036,90.224826086,185.56997948,116.58693011,105.5471023,104.4909715,118.71361012,116.22554577,116.69459935,137.05088606,142.68475236,154.46657518,126.79380291,74.500388276,107.59280597,118.69617037,110.9095183,147.2642722,114.59947707,85.441216584,124.54305927,144.55243501,132.60294975,146.38163812,114.46387559,164.10542977,94.773967242,127.7754232,128.93198506,143.02382308,137.52371867,115.79975527,133.60969731,119.26121716,126.75693795,119.56028098,156.82135465,152.22039881,126.68778731,129.25466793,112.81447821,161.38928857
2011-12-31,114.72167581,153.89896429,105.23584792,122.65042915,125.75743095,110.74103105,130.07522467,138.85250934,118.11804556,89.887273854,186.45594191,117.43767921,105.19289851,104.68183591,118.40736485,116.51963128,116.73906166,137.1352204,142.66120445,154.64652291,126.66767693,74.340506137,107.48342984,118.68391788,111.04960373,147.26273739,114.4851262,85.082053042,124.58093857,144.42472124,132.55359002,145.850066,114.57230942,165.17761709,95.255929422,128.42402768,128.75654136,142.9900781,137.4810128,115.70457162,133.54350289,119.3348407,127.09815575,119.81346395,156.85244998,152.11015611,126.13987945,129.70878477,113.21676193,161.37534925
2012-01-31,115.02561262,153.80854875,105.98715045,122.64900362,125.78023,111.07716022,130.24133011,138.58859252,118.82356352,89.63956722,187.64891849,118.01798212,104.75594638,104.68825771,118.62712067,116.63277712,116.92319282,137.15027975,142.04659247,154.82569156,126.491908,74.171627027,107.49392229,118.60684514,110.98473171,147.42866052,115.07818873,84.900454013,124.0812087,144.28115219,132.67312516,145.47210547,114.4233158,166.43196261,95.451241044,128.94477413,128.41045992,143.0458955,137.55971779,115.16375494,133.29941849,119.17996344,127.40785373,120.22484051,156.73371245,152.25066709,125.67328269,129.98366989,112.7113402,161.50920887
2012-02-29,115.33731542,153.59551698,107.26001775,123.09760431,126.00776134,111.58068089,130.26483361,138.37338082,119.6527278,89.695400495,188.9923074,118.42977292,104.53281377,104.45688941,119.00663668,116.60597431,117.0380411,137.42226452,141.55763559,154.77942077,126.41731911,74.388481147,107.61253921,118.51232032,110.83843355,147.89992012,115.67984594,85.032940464,123.69105247,143.81278638,132.59095749,145.51025503,114.25300446,167.73240419,95.493262329,129.25457116,128.11646878,142.6384854,137.18125625,114.52083785,133.27264022,119.06595406,127.99315754,121.19861126,156.67976082,152.53715551,125.61169131,130.18328313,112.27949315,161.73149806
2012-03-31,115.58909294,153.59108261,109.37069028,123.79216026,126.64474206,112.39676514,130.09211927,138.17651712,120.75675238,90.648138475,190.38320306,119.9062129,104.78899805,104.13524785,119.23958737,116.63898575,117.21074344,137.7415959,141.52257727,154.966185,126.50485553,75.201395934,108.61749524,118.44827336,110.84765813,148.65898165,116.18488839,85.609647858,123.53494523,143.39062082,132.83650487,145.71825045,114.13958061,169.0674217,95.517941644,129.56350872,128.28971315,142.21546208,136.88199474,114.82261565,133.43313201,119.13213171,128.69996264,122.13101035,156.65950621,152.87939247,126.31371137,130.28645132,111.76784655,162.15739629
2012-04-30,115.90629969,154.02634975,111.78886478,124.48155493,127.71368763,113.5488919,129.29382595,138.03568005,121.821594,91.618238737,191.57389337,121.33296803,105.14170983,104.2192113,119.42403625,116.83532319,117.50109953,137.79719278,141.71594979,155.45045912,126.67465539,76.11713848,109.48835958,118.42856655,111.11737471,149.38236233,116.76027509,86.714073377,123.93419057,143.48119998,133.24000144,145.99302196,114.17902462,170.22566968,95.636340598,129.57609295,128.97919611,142.79432283,136.60852627,115.35455249,133.99060598,119.55268503,129.51898037,122.96913093,156.72387597,153.44899327,127.31208549,130.51125441,112.32836274,162.84796927
2012-05-31,116.32526338,154.79132793,114.4279577,124.68522123,129.02303661,114.77526982,128.70443336,137.93128048,122.52746415,92.48011276,192.19954626,122.58232968,105.70253069,104.49244206,119.81335339,117.30012982,117.78349405,137.6709195,141.87590443,155.99467607,127.00444171,76.927730692,110.43861536,118.55553608,111.7084366,149.76790089,117.19036999,88.095626405,124.25787951,143.39258949,133.54963767,146.30684919,114.35839405,171.05176327,95.81714114,129.42336503,129.71557633,143.33679608,136.37295789,115.64312349,134.56913764,120.06458319,129.9922505,123.69508067,156.7366644,154.05070763,128.61922632,130.73835453,112.67425606,163.59534253
2012-06-30,116.49478644,155.75704209,117.00454176,124.81602979,130.23483041,115.69362004,128.49297527,137.68950749,122.89651942,93.020845428,192.86967879,123.65717633,105.71366023,104.63807599,120.44924117,117.81554293,117.99119566,137.53131972,141.78779282,156.45269681,127.53934452,77.380367349,111.05433411,118.80767297,112.02506108,149.79250126,117.38832681,89.478834675,124.41096276,143.09973373,133.79412495,146.42003246,114.54319357,171.87672932,96.049373549,129.46814552,130.31110242,143.42005116,136.0449378,115.82028017,135.03005409,120.56351033,130.48064378,124.24797352,156.85400099,154.58584825,130.07726392,130.78767857,112.77426885,164.13242281
2012-07-31,116.2094327,156.60035553,119.1392008,124.9212253,131.5044201,116.49208268,128.35091673,137.62596365,123.68603927,93.734082168,193.67029386,124.65177025,105.41970192,104.68016801,120.8785302,118.20228719,118.05395531,137.64133066,141.54857316,157.13243499,128.13011495,77.733130898,111.6290819,119.15230518,112.07953375,149.94340296,117.45025321,90.91575265,124.38284181,143.16759735,134.07240809,146.48709,114.51871633,172.94442242,96.194588201,129.77581809,130.9332471,143.30140477,135.75762827,116.30560709,135.63120534,121.19174453,131.06631562,124.94231036,156.67231496,155.19494639,130.58616132,130.79793125,112.78528645,164.35279391
2012-08-31,116.09778334,157.12203594,121.03477667,124.81178323,133.1539425,117.21742772,128.30461964,137.81723238,124.84375901,94.574297005,194.85778213,125.66681295,105.37343971,105.15779314,120.81237767,118.60605598,118.29053428,138.0399041,141.45383851,157.69342391,128.238746,78.331089992,112.2558749,119.43595827,112.26815405,150.50430428,117.54747736,92.307082929,124.64546546,143.53128822,134.29059767,146.38436204,114.69191311,174.18303763,96.27919496,130.49215115,132.12373849,143.10067093,135.9782655,116.72386789,136.20481137,121.66190593,131.63767762,125.7806818,156.69464146,155.9281902,131.26184286,130.81912205,112.71154958,164.45703056
2012-09-30,116.15406451,157.50583747,122.6675934,124.4626012,135.21976939,117.85635708,128.13943457,138.43876983,125.98843278,95.381666294,196.68399213,126.52241924,105.48503529,105.71564051,120.85537558,118.89030697,118.52979502,138.49023496,141.96714702,158.40426897,128.55274803,79.144948987,112.81701497,119.45829972,112.70487367,151.61153658,117.85722936,93.701715936,124.80335398,143.75519759,134.43552175,146.57107085,114.87071792,175.77619989,96.479530657,131.37229247,133.649834,143.21248277,136.24455416,116.6755488,136.59166062,122.11068118,132.25671293,126.81996887,156.67685614,156.6774303,132.24252521,130.9447863,112.56507653,164.79960646
2012-10-31,116.21689447,157.92494626,124.26839729,124.75997125,137.5815941,118.59622709,128.29324277,138.91156744,126.8996095,96.280209075,198.28076282,127.14950824,105.7253997,106.06489788,121.04360087,119.06355309,118.67694376,138.97877291,142.76313306,158.92659312,129.0201495,79.764503423,113.67781556,119.36950912,113.27949165,152.86622836,118.33363151,95.219002253,125.15823073,143.86526383,134.37971389,146.74770807,115.20966822,177.1408022,96.450277743,131.99214472,134.76452971,143.56557172,136.74849258,116.40752374,137.15319811,122.41251353,133.07716098,128.00463071,156.64997722,157.75023053,133.4911391,131.07951819,112.33724942,165.25745752
2012-11-30,116.89104064,158.32256826,125.68098608,125.49859508,139.51635696,119.68566371,128.56808965,139.44556425,127.92101499,97.31255664,199.26095259,127.79516759,106.07472884,106.35173623,121.28616663,119.44339679,118.82625018,139.47991455,143.81629748,159.7951798,129.69239878,80.435772462,114.54395506,119.40645452,113.58975863,153.78271209,118.89870635,96.895043076,125.44946473,144.07992296,134.35036227,147.05555336,115.58221486,177.92010392,96.595760226,132.269182,135.80843276,144.20142419,137.36062915,116.10378453,137.97270105,122.93149157,133.93793384,129.37091342,156.87231426,158.27117908,134.54305406,131.37712079,112.1499085,165.73038644
2012-12-31,117.35139564,158.62439254,127.0097988,126.5240683,140.99462537,120.68452606,128.48200042,139.99378875,129.27174402,98.26599558,199.98766681,128.26802795,106.48483488,106.7850486,121.4537711,119.69552317,119.07501628,140.3182638,144.87770285,160.72824418,130.45479914,81.286041254,115.3421093,119.67512413,113.87629464,154.58297064,119.21257239,98.764481809,125.77391484,144.32023593,134.23346081,147.48866636,115.92813957,178.86975038,96.648985674,132.38217798,137.14083989,144.66773992,137.89904264,116.00202209,138.84512307,123.55431621,134.71856424,130.63921639,157.32964413,158.26143811,135.65342397,131.86580434,112.36841453,166.14026029
2013-01-31,117.59949708,158.98935122,128.49112928,127.37201186,143.49138842,121.76869882,128.47568104,140.27257452,130.94365919,99.151851773,200.6721335,128.88949533,106.85928943,107.24592691,121.89135477,119.78889318,119.26497646,141.25209492,145.20236932,161.75621917,131.33016138,82.256844125,116.22395059,120.2378214,114.31482958,155.21365158,119.64086383,101.34551894,126.14660012,144.52725743,134.74871145,147.93219724,116.38235097,179.69199781,96.982367804,132.78981907,138.71870578,145.11664657,138.38698489,116.2875197,139.59676334,124.04371321,135.53568998,131.66635202,157.63885582,158.77716965,137.3730865,132.39346264,112.71707594,166.50222432
2013-02-28,117.85603334,159.41356669,130.21527192,127.97561641,146.41044902,122.91084405,128.56180616,140.48383786,132.7804902,100.1009481,201.71567252,129.64246998,107.25800187,107.65434806,122.34684684,119.8451286,119.37485156,141.78597604,144.99595007,162.67074564,132.31866369,83.31655127,116.84884862,120.92797105,114.92144964,155.75883246,119.91990673,104.14504709,126.67134663,144.96031305,135.16658824,148.32849175,117.17430931,180.40800491,97.464412624,133.33882914,140.33888903,145.7479612,138.58340662,116.7495246,140.23160231,124.46816502,136.19593065,132.9890257,157.92960702,160.0264707,138.79272438,132.93134138,113.61669466,166.89484782
2013-03-31,118.3135093,160.00918437,132.3231924,128.32456292,149.24805182,123.88722289,129.14123002,140.58244919,134.52100909,101.2699793,203.60817506,131.09560696,108.38348783,107.9202846,122.83368558,120.00240551,119.47441937,142.00530941,144.78717747,163.40222371,132.96636649,84.4122581,117.89703407,121.74482382,115.45091388,156.64522675,120.20963374,106.89166208,127.09888831,145.51071084,135.55014967,148.13542292,118.0667795,181.68077452,98.0386359,133.75438541,142.20380691,146.19100386,138.97484624,117.84422316,140.51616695,124.81375915,136.86216011,134.36702571,158.0729635,161.00113482,140.05928055,133.24434737,114.10485436,167.41556473
2013-04-30,118.76085785,160.82155234,134.14953319,128.57093412,152.0494975,124.65674299,129.63938267,141.02723134,135.91477613,102.29020945,206.28090997,132.26640261,109.47393393,107.97042121,123.40837837,120.37605523,119.85142598,142.39185948,144.71220956,164.16687578,133.65259845,85.258440791,118.77540757,122.19912055,115.90933766,157.6966541,120.63057779,109.56716833,127.86445725,146.12188985,135.96396842,148.05643599,118.73622284,183.38699397,98.660634236,134.13725286,144.00561917,146.50015395,139.56374265,118.95822093,140.98197426,125.43504918,138.18235763,135.90953251,158.13582494,161.77209046,140.97534083,133.41949555,114.8307615,168.16031167
2013-05-31,119.28423,161.57239424,135.75579921,128.64393298,154.81286465,125.56394622,129.95065942,142.27754045,137.50044011,103.80326476,208.7777904,133.59054331,110.36535106,108.33647765,123.85602337,121.21570275,120.32737971,143.59909763,144.78458563,165.05115885,134.56287374,86.002849035,119.87209439,122.48553689,116.58439128,158.71017877,121.06678602,111.98563855,128.59979646,146.83010655,136.47916893,148.72631312,119.13569553,185.01799384,99.250010243,134.63090344,145.34981876,146.47381556,140.27934718,119.83458992,141.82891234,126.20437978,139.32172078,137.435718,158.17954111,162.51518819,142.02856552,133.48190524,115.51018167,168.98358707
2013-06-30,119.92040699,162.06292737,137.53604303,128.73271821,157.43010912,126.78517527,130.34801687,143.49197457,138.91319775,105.16302448,211.43893634,135.08526669,111.12932273,109.16646001,124.44873252,122.02470569,120.82737017,144.71349295,145.00991536,166.10149754,135.52784087,86.8307222,120.93795882,122.77270487,117.4923894,159.65925048,121.60206515,113.89757947,129.41765725,147.63546082,136.97127625,149.64948254,119.65288647,186.62741295,99.697208387,135.17851728,146.63277355,146.91543913,141.17663582,120.5657186,142.49995207,126.91600676,140.48683808,138.96198284,158.43753364,163.2735969,143.52240963,133.61668603,116.51045667,169.68735722
2013-07-31,120.3284929,162.28055681,139.21280217,128.74717371,159.8671535,128.20815535,130.7772743,144.41926925,140.5139395,106.20083051,213.35580297,136.59146707,112.05082354,109.75831699,125.08701187,122.68749304,121.27967317,144.97170706,145.49103452,167.05952666,136.7854631,87.771625021,122.08277394,122.96653162,118.3129496,160.35847289,122.22444111,115.57964815,130.26438657,148.30776067,137.28908278,150.70979826,120.44601168,188.12701653,100.23229713,135.66231792,148.02764195,147.69152231,142.22738907,121.36012213,143.00709586,127.46670276,141.54492483,140.22805371,158.62420682,164.11757411,144.8770353,133.90275828,117.42896266,170.41286514
2013-08-31,120.815533,162.49996827,140.64916106,128.69306155,161.89925283,129.02758038,131.42705145,144.93457593,141.95090792,107.17833186,214.44414287,138.0042487,112.99985711,110.16511418,125.38799518,123.51112817,121.77157908,145.02351606,146.09871064,167.42430063,137.38991731,88.496470999,123.18617911,123.08833801,118.99546219,160.59973008,122.76107609,117.19760749,131.15358904,148.86034876,137.13039196,150.98319439,121.22757295,189.52344783,100.83620178,135.90776979,149.25824793,147.9604112,143.20626905,121.82600352,143.5497077,128.12970456,142.6854665,140.77740302,159.15032604,164.99330274,145.95115735,134.31418602,117.93970472,171.01905193
2013-09-30,121.18658973,162.7279763,141.79821896,128.47934794,163.64573228,129.35130646,131.54087694,145.50852743,143.00986878,108.34219969,215.62672179,138.89106683,113.36266217,110.4625306,125.75926586,123.99831773,122.1148252,145.10533773,146.69005478,168.0577301,137.7987093,89.109223155,123.57826086,123.17583746,119.49173226,160.77834373,123.33366921,118.86915042,131.33589974,149.53142037,137.09892208,151.24731054,121.410348,191.00512144,101.37979059,135.99067075,150.33866219,148.25632111,143.26984095,121.77602075,144.06099798,128.98947664,143.6639888,141.25947964,159.58943308,165.17871259,146.66782784,134.93395108,118.40048369,171.5027487
2013-10-31,121.37251444,163.08577866,143.00817453,128.36128707,164.85865105,129.89337587,131.23261384,145.48164058,144.23096969,109.41065284,216.81569262,139.10534518,113.92481454,110.80148244,126.2395072,123.8166834,122.49506592,145.19978177,146.9367565,168.53581731,138.39037042,89.756364593,124.058836,123.20612964,119.75920396,160.96476772,123.78348522,120.50080054,131.61433045,150.22035777,137.16921794,151.69684522,121.62504997,192.07182719,101.31302287,135.99820727,151.22373821,148.77882515,143.14516342,121.74325555,144.47761572,129.42056371,144.46426576,141.76100902,159.875228,165.39798076,147.31361361,135.656127,118.57768727,171.89197107
2013-11-30,121.61899726,163.62994502,143.85445736,128.15088036,165.89042503,130.83189475,130.85681835,145.30508116,145.81917613,110.2025351,217.98661058,139.24915866,114.59080416,111.00214305,126.92066402,123.78408246,122.76271406,145.38774675,147.11075882,169.01583882,138.98666018,90.370983576,124.71325698,123.22316685,120.02987858,161.24327134,123.97843976,122.0397546,131.90235809,150.37518779,137.22313157,152.18754591,121.9002826,192.51868886,101.30656473,136.24464123,152.06399067,148.96334314,143.07032513,121.87950941,144.68720146,129.66281574,145.27249952,142.2853944,159.80808839,165.72474505,147.77964453,136.49636522,118.66952132,172.36697477
2013-12-31,121.73546524,164.18103768,144.46341084,128.37806817,167.00702637,131.75643543,130.49265563,145.37064072,146.99808307,110.98754773,219.02422006,139.4705609,115.09931936,111.12901009,127.38165064,123.87024623,122.85350169,145.67744426,147.38496691,169.13474695,139.61372607,91.066296674,125.37921742,123.21740375,120.22898446,162.34952442,124.12862055,123.27343687,132.44335994,150.19947261,137.16618492,152.60748604,122.14726653,193.23856174,101.68379806,136.72352372,153.11753303,148.94436073,143.29019001,122.13507048,144.78200425,129.99336338,146.26420805,142.82338311,159.59452067,166.55677343,148.20775672,137.12948057,118.8886324,172.92539458
2014-01-31,122.04447858,164.68156912,145.22901354,128.60545155,168.71045851,132.57851022,130.77614351,145.84579538,147.29800222,111.57513273,219.80389999,140.22931513,115.62637119,111.38342727,127.66665502,123.97144636,122.99197586,146.06808844,147.44841058,169.45170898,140.24854257,91.805486003,125.91500326,123.19662545,120.35453625,163.96089753,124.48975168,124.44570193,133.04600423,150.42007541,137.74825028,152.97674613,122.4117156,194.2295453,102.47747228,137.14981974,154.42882582,149.14790695,144.01600753,122.64376928,145.03680277,130.40225318,147.13166517,143.25695592,159.47007358,167.27954036,148.79144357,137.46291154,118.79565329,173.53384891
2014-02-28,122.43099759,165.19800696,145.78840951,128.77052326,170.34905754,133.3453931,130.95199505,146.49623195,147.4619846,111.82587441,220.33819228,140.85572228,115.76760662,111.60561433,127.67532961,124.2791113,123.38656323,146.49921319,147.60692591,169.76303482,140.6209949,92.388878739,126.26118398,123.0588376,120.55163577,165.10432185,124.9598,125.4238544,133.62474302,150.69435945,138.06383051,153.31382541,122.47887306,195.20406268,102.99208106,137.36635212,155.82522718,149.58145636,144.767754,123.23168286,145.60453125,131.21045325,147.86529946,143.77156259,159.74851441,167.74943383,149.27283782,137.64099134,119.19775648,174.22904355
2014-03-31,122.60984932,165.67270875,146.21168782,128.92609032,171.3395006,134.34331084,130.96801641,146.86039885,148.45581762,112.34636254,221.03251837,141.69629385,115.88452627,111.86712729,127.59985254,124.98691037,123.92147973,146.79717577,148.06386283,169.89612724,140.9836855,92.860577732,127.12935196,123.41374501,120.97079308,165.66157585,125.45481612,126.26017788,133.93226435,150.83176694,138.16732106,153.63685618,122.41748439,196.19449426,103.38290751,137.70066713,156.81664057,149.71580944,145.56260319,123.72758841,146.33532498,132.01232559,148.47678081,144.23845619,159.9796614,167.93547005,150.3694516,137.62422053,119.71364424,174.83544437
2014-04-30,122.73756415,165.87745431,146.47320402,129.01647158,171.98518774,135.22699836,130.83736799,147.0727148,149.4251663,112.69357552,222.48923781,142.24540203,116.09821816,112.28082179,127.77909178,125.78370221,124.41510659,146.87111472,148.3871321,170.01502845,141.76485048,93.117502705,127.32547024,123.86522643,121.22089395,165.91684558,125.85721172,126.89490287,134.04173715,150.98431762,138.25832647,153.88670675,122.55052393,197.24961457,103.56936993,138.41832636,157.05432518,150.00241612,146.20602799,123.80434555,147.00631999,132.69798277,149.66218485,144.71146947,160.11576403,167.99303971,151.46743517,137.71001217,120.12348652,175.18457201
2014-05-31,122.90837498,165.88893356,146.60728105,129.17449608,172.54704982,135.78107699,131.01814848,147.30047162,150.37366335,113.11193312,223.92655702,142.63492989,116.53559781,112.67985142,128.05226319,126.39498524,124.6096288,147.00935191,148.72774384,170.14023173,142.37559737,93.413716573,127.26652117,124.3802005,121.45286046,166.58715678,126.16271816,127.62104098,134.0635899,151.22247819,138.13529387,154.0459403,122.93753111,198.27731438,103.5307826,139.07244928,157.16291002,150.15160953,146.71169054,124.23363544,147.43855375,133.08707003,150.54909505,144.8043927,160.35793003,168.04464012,152.36246701,138.00116486,120.23055441,175.46550115
2014-06-30,123.13033171,166.09912594,146.7377354,129.36815904,173.18218687,136.48443181,131.23822491,147.41412087,151.18774291,113.76592952,225.59083797,142.85577482,116.98481895,113.10833236,128.29199116,126.78904111,124.87241494,147.2924392,149.27022236,170.09505156,142.44859608,93.927109999,127.15428765,124.7709574,121.77682951,167.48976434,126.47816452,128.62838381,134.52417385,151.42401028,138.04608313,153.95360069,123.25491701,199.42528639,103.74385503,139.41481427,157.86543324,150.26755121,147.13123241,125.00483371,147.48973735,133.33540505,151.54338041,144.92446379,160.58741448,168.24072518,153.26891625,138.49023776,120.29399,175.70656295
2014-07-31,123.43927299,166.6261991,146.68836333,129.77358747,174.18953483,137.45692823,130.70963133,147.80433259,151.85665347,114.56326693,226.48197598,143.09842654,117.47820829,113.40018609,128.46251621,127.26085756,124.90948011,147.81157222,149.72277938,169.72131989,142.76435941,94.58195792,127.27622392,125.17752667,122.13771462,168.3742582,126.76598924,129.95071351,135.10685117,151.54553248,138.21746417,154.06485565,123.61644549,200.648933,104.20377454,139.73631231,158.69165622,150.56572276,147.40260385,125.51266725,147.49578225,133.57241945,152.40959941,145.29066171,160.12237165,168.50216497,154.25590165,139.06684541,120.607244,176.10741353
2014-08-31,123.9295672,167.30032962,147.01345786,130.47008527,175.05116196,138.70410794,130.54672812,148.36726184,152.46683159,115.11465187,226.71621249,143.56149424,117.75907263,113.62096679,128.61865705,127.67551386,124.82705002,148.58072702,149.86128937,169.3032172,143.02116781,95.385598051,127.67328192,125.57978199,122.57184542,169.20172605,127.02040982,130.89236064,135.89112434,151.5010544,138.5144206,154.00890699,124.14925119,201.71026204,104.70832351,140.21712275,159.24810788,150.9207991,147.72698989,125.71140014,147.69277588,133.84003102,153.44427448,145.78035381,159.84233734,168.84394344,155.19594638,139.75576689,120.9442925,176.641276
2014-09-30,123.93484642,167.68751559,147.4855366,131.11671876,175.86370085,140.18824736,130.52542915,148.92684645,153.57574922,115.58106053,227.21182433,143.96051723,117.81050922,113.81242543,128.94188131,127.86488139,124.96708759,149.21668228,149.7178235,169.87893758,143.53281816,95.926867651,127.89033268,125.86684238,123.07579022,170.07890124,127.25913437,131.74092035,136.05118845,151.4268806,138.94713024,154.24470104,124.51613246,202.8578811,105.29632622,140.99811622,159.83222899,150.93955025,147.99124226,125.68233901,148.05986801,134.44021817,154.64910857,146.44683044,159.34749855,168.91493415,155.7933551,140.25536172,121.36188449,177.50577392
2014-10-31,123.95409136,167.82835287,148.59729898,131.80694442,176.83090029,141.6801933,130.58178361,148.54336685,154.86503811,116.34027889,227.75539434,144.29426658,117.98157518,114.09411963,129.3399027,128.10843785,125.59756486,149.64212947,149.5077486,170.5000362,144.21308588,96.368433299,128.39163365,126.12636049,123.66924855,170.80806601,127.69692296,132.59509396,136.47103682,151.6569966,139.15847741,154.63026475,125.02309577,203.9455095,105.71898085,141.9015761,161.218722,150.88103468,148.41048987,125.86911027,148.67368832,135.24218946,155.73984221,147.11715298,158.86062832,169.16609326,156.85869772,140.11952868,121.90385076,178.69483635
2014-11-30,124.31934275,167.91620224,150.15595614,131.77465432,177.83134095,143.21287347,130.57231416,148.05009597,155.93576721,117.1004782,228.37715141,144.98823143,118.1398423,114.46083754,129.62688673,128.57260609,126.24723726,149.87207702,149.47559713,171.06946801,144.62922596,96.923140282,128.86236964,126.18383017,124.1557149,170.92033143,128.41695972,133.64882719,136.96356935,152.22677938,139.29141279,154.92319507,125.42410644,204.76176901,106.20496621,142.75585084,162.77305199,151.14230369,148.77092907,126.21890081,149.41063635,135.91965134,156.76117549,147.75571389,158.65638359,169.65503076,158.49505247,139.75326945,122.26625567,179.83485616
