date,Austin_HPI
2004-08-31,193603.716789189
2004-07-31,191753.89627743
2004-06-30,189263.599921372
2004-05-31,187053.972240729
2004-04-30,185049.845588683
2004-03-31,183293.724571348
2004-02-29,181829.283777411
2004-01-31,180776.625540524
2003-12-31,180206.124604483
2003-11-30,179491.096956476
2003-10-31,178527.913405027
2003-09-30,177319.138222549
2003-08-31,176364.013877158
2003-07-31,175642.88036197
2003-06-30,175157.026063974
2003-05-31,174757.050300062
2003-04-30,174449.524079763
2003-03-31,174178.384898311
2003-02-28,173946.350758789
2003-01-31,173762.773083847
2002-12-31,173711.22945343
2002-11-30,173546.479893957
2002-10-31,173198.109970654
2002-09-30,172737.287541588
2002-08-31,172315.802698076
2002-07-31,172085.386381817
2002-06-30,171861.44997301
2002-05-31,171689.404964375
2002-04-30,171469.170154031
2002-03-31,171188.697356187
2002-02-28,170876.144576739
2002-01-31,170519.504438325
2001-12-31,170198.824822745
2001-11-30,169899.510753228
2001-10-31,169624.9422725
2001-09-30,169377.779154878
2001-08-31,169261.008739481
2001-07-31,169126.676764809
2001-06-30,147536.0
2001-05-31,147058.0
2001-04-30,146659.0
2001-03-31,146372.0
2001-02-28,145769.0
2001-01-31,145166.0
2000-12-31,144297.0
2000-11-30,143653.0
2000-10-31,143146.0
2000-09-30,142901.0
2000-08-31,142693.0
2000-07-31,142569.0
2000-06-30,142199.0
2000-05-31,141771.0
2000-04-30,141245.0
2000-03-31,140845.0
2000-02-29,140192.0
2000-01-31,139433.0
1999-12-31,138734.0
1999-11-30,138540.0
1999-10-31,138371.0
1999-09-30,138196.0
1999-08-31,137763.0
1999-07-31,137533.0
1999-06-30,137111.0
1999-05-31,136808.0
1999-04-30,136394.0
1999-03-31,135853.0
1999-02-28,136274.0
1999-01-31,136690.0
1998-12-31,137545.0
1998-11-30,137640.0
1998-10-31,137789.0
1998-09-30,137754.0
1998-08-31,137751.0
1998-07-31,137599.0
1998-06-30,137668.0
1998-05-31,137612.0
1998-04-30,137604.0
1998-03-31,137550.0
1998-02-28,136883.0
1998-01-31,136199.0
1997-12-31,135134.0
1997-11-30,134293.0
1997-10-31,133296.0
1997-09-30,132298.0
1997-08-31,131850.0
1997-07-31,131375.0
2024-05-31,480818.752080917
2024-04-30,478510.685505256
2024-03-31,476236.905410461
2024-02-29,474361.863927447
2024-01-31,473964.370818307
2023-12-31,474281.515733
2023-11-30,475355.938510134
2023-10-31,476166.691052455
2023-09-30,475986.360144005
2023-08-31,474866.203184227
2023-07-31,472800.656827259
2023-06-30,470850.294713588
2023-05-31,468582.974553082
2023-04-30,466911.221528852
2023-03-31,466152.11545937
2023-02-28,467161.314072679
2023-01-31,469456.771656186
2022-12-31,472830.061358917
2022-11-30,475340.597764731
2022-10-31,477791.455512086
2022-09-30,480539.257739293
2022-08-31,484183.284506484
2022-07-31,486468.592540966
2022-06-30,486597.389591976
2022-05-31,484388.015152613
2022-04-30,479453.604667812
2022-03-31,472177.894949585
2022-02-28,463287.922102923
2022-01-31,456500.438624834
2021-12-31,451328.140599844
2021-11-30,448521.399874053
2021-10-31,445780.69893586
2021-09-30,443716.897139288
2021-08-31,440201.81168873
2021-07-31,434729.944363277
2021-06-30,426941.195766486
2021-05-31,419346.944707658
2021-04-30,412225.488172146
2021-03-31,405114.753830214
2021-02-28,397793.157027416
2021-01-31,391031.707662764
2020-12-31,385293.355594139
2020-11-30,380091.946921706
2020-10-31,374283.130699752
2020-09-30,369037.334105909
2020-08-31,364314.362739937
2020-07-31,361505.796999959
2020-06-30,360019.07093763
2020-05-31,358735.525135276
2020-04-30,356729.734494762
2020-03-31,354145.257860709
2020-02-29,352327.015291515
2020-01-31,350613.529702794
2019-12-31,348629.78220118
2019-11-30,345653.430358048
2019-10-31,342893.870878624
2019-09-30,339832.78452843
2019-08-31,337525.608254544
2019-07-31,335429.636239739
2019-06-30,333747.209185149
2019-05-31,331504.645841743
2019-04-30,328893.592061733
2019-03-31,326403.40535311
2019-02-28,324511.347350039
2019-01-31,323039.731507018
2018-12-31,321344.403923723
2018-11-30,319444.991558591
2018-10-31,317366.176657202
2018-09-30,314969.122611244
2018-08-31,311814.275888817
2018-07-31,308677.972678842
2018-06-30,305665.82146406
2018-05-31,303312.916463796
2018-04-30,300852.742137248
2018-03-31,298400.708291371
2018-02-28,295752.587964956
2018-01-31,293285.511364049
2017-12-31,291161.885940043
2017-11-30,289439.968467239
2017-10-31,287848.964495212
2017-09-30,286567.917391899
2017-08-31,284853.245731268
2017-07-31,283004.015749568
2017-06-30,280712.83934278
2017-05-31,278484.622763555
2017-04-30,276382.446808906
2017-03-31,274508.694697499
2017-02-28,273219.062868594
2017-01-31,271874.219463741
2016-12-31,270321.810494765
2016-11-30,268187.358884883
2016-10-31,265910.044497165
2016-09-30,263999.53288652
2016-08-31,262561.161788202
2016-07-31,261266.572751055
2016-06-30,260271.686518808
2016-05-31,259284.387600521
2016-04-30,258873.471840905
2016-03-31,258118.182226836
2016-02-29,257214.162080556
2016-01-31,255700.663041573
2015-12-31,253668.92607556
2015-11-30,250862.265376943
2015-10-31,247980.442709051
2015-09-30,245404.699512224
2015-08-31,243324.695826062
2015-07-31,240873.607102262
2015-06-30,238043.090254643
2015-05-31,235374.049334554
2015-04-30,233000.296163102
2015-03-31,231045.746971824
2015-02-28,229275.04785638
2015-01-31,227792.304671503
2014-12-31,226348.103279243
2014-11-30,224898.400387398
2014-10-31,223514.072996938
2014-09-30,222399.798507769
2014-08-31,221298.30058061
2014-07-31,220436.879162693
2014-06-30,219541.48229362
2014-05-31,218936.516443377
2014-04-30,218207.271155922
2014-03-31,217802.055631541
2014-02-28,217351.258971997
2014-01-31,216976.488741434
2013-12-31,216551.041047797
2013-11-30,216106.449481864
2013-10-31,215696.99231418
2013-09-30,215190.787961438
2013-08-31,214520.238962415
2013-07-31,213279.631294565
2013-06-30,211777.368802261
2013-05-31,210284.583187474
2013-04-30,208851.976778772
2013-03-31,207488.092498022
2013-02-28,206091.416311986
2013-01-31,205017.121238258
2012-12-31,204365.166528133
2012-11-30,204092.812058813
2012-10-31,204122.001820883
2012-09-30,204425.590684715
2012-08-31,204582.757020827
2012-07-31,204583.778250109
2012-06-30,204064.102929968
2012-05-31,203328.946048964
2012-04-30,202499.828006223
2012-03-31,201638.165453559
2012-02-29,200608.786936564
2012-01-31,199946.554486743
2011-12-31,199454.824094161
2011-11-30,199638.193713837
2011-10-31,200152.395739578
2011-09-30,200792.512185848
2011-08-31,201256.155374607
2011-07-31,201688.203807251
2011-06-30,201936.619464298
2011-05-31,202479.481866625
2011-04-30,203364.176018074
2011-03-31,204711.12104593
2011-02-28,206510.45191692
2011-01-31,208149.019921843
2010-12-31,209711.240198109
2010-11-30,210837.461589684
2010-10-31,211874.421847326
2010-09-30,212786.43493495
2010-08-31,213528.247578033
2010-07-31,213848.046416012
2010-06-30,214081.552312667
2010-05-31,214262.710830502
2010-04-30,214646.714283722
2010-03-31,215087.157477716
2010-02-28,215742.453846835
2010-01-31,216498.704458617
2009-12-31,217428.472170669
2009-11-30,218279.618743234
2009-10-31,219146.75597164
2009-09-30,219719.361662018
2009-08-31,220888.856530783
2009-07-31,222460.55200257
2009-06-30,224507.438179354
2009-05-31,226350.446656709
2009-04-30,228231.874520408
2009-03-31,230029.876460917
2009-02-28,231003.828819627
2009-01-31,231676.302454758
2008-12-31,237383.0
2008-11-30,239177.0
2008-10-31,240714.0
2008-09-30,242544.0
2008-08-31,243893.0
2008-07-31,245617.0
2008-06-30,246718.0
2008-05-31,247960.0
2008-04-30,248465.0
2008-03-31,248432.0
2008-02-29,247572.0
2008-01-31,246286.0
2007-12-31,244763.0
2007-11-30,243334.0
2007-10-31,242043.0
2007-09-30,240200.0
2007-08-31,237520.0
2007-07-31,233386.0
2007-06-30,229814.0
2007-05-31,225986.0
2007-04-30,223116.0
2007-03-31,220135.0
2007-02-28,217771.0
2007-01-31,215778.0
2006-12-31,213675.0
2006-11-30,211220.0
2006-10-31,208521.0
2006-09-30,206148.0
2006-08-31,204158.0
2006-07-31,202401.0
2006-06-30,200531.0
2006-05-31,198430.0
2006-04-30,197060.0
2006-03-31,195184.0
2006-02-28,193425.0
2006-01-31,190638.0
2005-12-31,188355.0
2005-11-30,186090.0
2005-10-31,183847.0
2005-09-30,181427.0
2005-08-31,178985.0
2005-07-31,176728.0
2005-06-30,174318.0
2005-05-31,172035.0
2005-04-30,168963.0
2005-03-31,166231.0
2005-02-28,164479.0
2005-01-31,163518.0
2024-05-31,593626.35159674
2024-04-30,592249.442959437
2024-03-31,589887.391686744
2024-02-29,588045.838563738
2024-01-31,587090.919328078
2023-12-31,586852.43553691
2023-11-30,586301.359254908
2023-10-31,585249.527819637
2023-09-30,583654.486044038
2023-08-31,581304.541534686
2023-07-31,578323.937848745
2023-06-30,575112.644048935
2023-05-31,572560.268770274
2023-04-30,570647.274967795
2023-03-31,569248.357092249
2023-02-28,569736.277248051
2023-01-31,571757.811970347
2022-12-31,574876.412742422
2022-11-30,576866.291308758
2022-10-31,579670.013418118
2022-09-30,584688.068813298
2022-08-31,591785.285068764
2022-07-31,597072.177473267
2022-06-30,598014.132950576
2022-05-31,593412.210844308
2022-04-30,584776.291751979
2022-03-31,573041.781050101
2022-02-28,560979.244074335
2022-01-31,550441.262298114
2021-12-31,542199.658899614
2021-11-30,536138.627910707
2021-10-31,531062.640887471
2021-09-30,526427.588728971
2021-08-31,521205.846995284
2021-07-31,514887.855008183
2021-06-30,506803.141297445
2021-05-31,497036.932913734
2021-04-30,486561.713846651
2021-03-31,476579.520190129
2021-02-28,468085.778563458
2021-01-31,460943.172834243
2020-12-31,454387.51983009
2020-11-30,447965.409867529
2020-10-31,441270.873596172
2020-09-30,435621.583494331
2020-08-31,431419.657309549
2020-07-31,429432.33426841
2020-06-30,429007.456411454
2020-05-31,428385.289918134
2020-04-30,426611.970640356
2020-03-31,423137.903065253
2020-02-29,419164.766973042
2020-01-31,415306.629923369
2019-12-31,411782.185516427
2019-11-30,408859.010714116
2019-10-31,406698.173522139
2019-09-30,405551.764714748
2019-08-31,405231.013935676
2019-07-31,405487.9359074
2019-06-30,405938.110950493
2019-05-31,406028.131329421
2019-04-30,405048.967526976
2019-03-31,403233.326189587
2019-02-28,401142.212986149
2019-01-31,399416.379980543
2018-12-31,398474.270691566
2018-11-30,398188.918864841
2018-10-31,398367.077040763
2018-09-30,398553.328698364
2018-08-31,397405.643599403
2018-07-31,396090.930546361
2018-06-30,393880.200317428
2018-05-31,392111.419008001
2018-04-30,389160.915289523
2018-03-31,385885.438680202
2018-02-28,382253.94061917
2018-01-31,379101.461542279
2017-12-31,376552.746498575
2017-11-30,374759.824853624
2017-10-31,373215.404194234
2017-09-30,371637.566455158
2017-08-31,369723.963778647
2017-07-31,367781.177511696
2017-06-30,365887.028618726
2017-05-31,363678.757215033
2017-04-30,360952.22895019
2017-03-31,357499.318561063
2017-02-28,354009.805782164
2017-01-31,350432.691611941
2016-12-31,347050.140911419
2016-11-30,343926.64476201
2016-10-31,341580.445990285
2016-09-30,339924.67255755
2016-08-31,338241.452027588
2016-07-31,336689.755869776
2016-06-30,334629.184710443
2016-05-31,332394.061611232
2016-04-30,329660.023905395
2016-03-31,326919.759103171
2016-02-29,324035.649566121
2016-01-31,320555.959638695
2015-12-31,316768.766871288
2015-11-30,313204.124352793
2015-10-31,309951.879253133
2015-09-30,307179.518324422
2015-08-31,304162.33288426
2015-07-31,301697.229355041
2015-06-30,298873.257964206
2015-05-31,296531.889239458
2015-04-30,294165.924017734
2015-03-31,292131.2496329
2015-02-28,289854.051454256
2015-01-31,287382.274892123
2014-12-31,285237.531212327
2014-11-30,283662.533085044
2014-10-31,282142.7468795
2014-09-30,280909.626629953
2014-08-31,279363.148076095
2014-07-31,278463.933722586
2014-06-30,277404.730620924
2014-05-31,276512.955145697
2014-04-30,274896.361101655
2014-03-31,273253.930179882
2014-02-28,271659.789227793
2014-01-31,270386.08081603
2013-12-31,269091.11276219
2013-11-30,267711.936851013
2013-10-31,265970.66375707
2013-09-30,264011.688849762
2013-08-31,261613.574256423
2013-07-31,259258.406829522
2013-06-30,256426.06500565
2013-05-31,253556.173213522
2013-04-30,250709.831490834
2013-03-31,248161.34052407
2013-02-28,245610.948336849
2013-01-31,243070.437249118
2012-12-31,240840.797181638
2012-11-30,238858.761873319
2012-10-31,236591.358505866
2012-09-30,234597.826984416
2012-08-31,232876.463236824
2012-07-31,232193.377385131
2012-06-30,231780.850373095
2012-05-31,232157.904185628
2012-04-30,232994.676167231
2012-03-31,234463.057012214
2012-02-29,235329.381334046
2012-01-31,235628.601933557
2011-12-31,235766.056565079
2011-11-30,236277.685587951
2011-10-31,238163.03588649
2011-09-30,239800.135342664
2011-08-31,242128.503625129
2011-07-31,242816.997913155
2011-06-30,244422.858517102
2011-05-31,246673.736241123
2011-04-30,249857.772453539
2011-03-31,251266.732892223
2011-02-28,252028.029202301
2011-01-31,253598.931158587
2010-12-31,256607.40664907
2010-11-30,259613.428450786
2010-10-31,261752.143164543
2010-09-30,264188.63563091
2010-08-31,267085.948539713
2010-07-31,269970.179232421
2010-06-30,271551.273088121
2010-05-31,270447.596622122
2010-04-30,268721.234398298
2010-03-31,268477.740864874
2010-02-28,270003.037360809
2010-01-31,271264.808453678
2009-12-31,271345.575731687
2009-11-30,270950.103599255
2009-10-31,271277.146425753
2009-09-30,272260.008212265
2009-08-31,274160.278509693
2009-07-31,276996.85848266
2009-06-30,280040.016907222
2009-05-31,283982.611892848
2009-04-30,288045.412930988
2009-03-31,291822.022157918
2009-02-28,295158.640399655
2009-01-31,299384.821853774
2008-12-31,304327.306699231
2008-11-30,309178.679403177
2008-10-31,313216.94747266
2008-09-30,317346.847052573
2008-08-31,321241.260779666
2008-07-31,324712.068824935
2008-06-30,328626.388463894
2008-05-31,333600.453339105
2008-04-30,338061.413088613
2008-03-31,341592.448055432
2008-02-29,344581.545909182
2008-01-31,347990.076239191
2007-12-31,351409.431123805
2007-11-30,353716.163858678
2007-10-31,355550.886142549
2007-09-30,356496.358086668
2007-08-31,357071.518535841
2007-07-31,357785.821023166
2007-06-30,357742.028666448
2007-05-31,357355.910371124
2007-04-30,355955.061284364
2007-03-31,354563.052876763
2007-02-28,353042.054398241
2007-01-31,351492.630738124
2006-12-31,350585.166390737
2006-11-30,351383.720374241
2006-10-31,352572.157109924
2006-09-30,352971.090815115
2006-08-31,351713.194745631
2006-07-31,349447.116180866
2006-06-30,346901.464387772
2006-05-31,343283.646902693
2006-04-30,340107.661273821
2006-03-31,336928.910301851
2006-02-28,334197.048719129
2006-01-31,330441.110892495
2005-12-31,325914.555743545
2005-11-30,320792.445722468
2005-10-31,314545.452870993
2005-09-30,307466.128696732
2005-08-31,299369.724748121
2005-07-31,291207.677906193
2005-06-30,284016.041295016
2005-05-31,277878.706763295
2005-04-30,273371.859377947
2005-03-31,269676.434765589
2005-02-28,267413.074428905
2005-01-31,265339.040772463
2004-12-31,263141.845707839
2004-11-30,260193.921665551
2004-10-31,257903.774421303
2004-09-30,255245.71882963
2004-08-31,252091.571161941
2004-07-31,248156.523373438
2004-06-30,244799.461676174
2004-05-31,242325.996942026
2004-04-30,240387.454690868
2004-03-31,238656.700602012
2004-02-29,237791.375492791
2004-01-31,236886.491536812
2003-12-31,235810.103646701
2003-11-30,233743.53323373
2003-10-31,231432.762343988
2003-09-30,228729.928978849
2003-08-31,226054.873088103
2003-07-31,223760.218447058
2003-06-30,222353.468664946
2003-05-31,221184.928870392
2003-04-30,220457.341089109
2003-03-31,219705.709212729
2003-02-28,219611.317474766
2003-01-31,219164.015313248
2002-12-31,218725.355771016
2002-11-30,217808.590229158
2002-10-31,217120.616746017
2002-09-30,216540.755831264
2002-08-31,215858.410706148
2002-07-31,215213.113479216
2002-06-30,214699.51282071
2002-05-31,214654.05859489
2002-04-30,214755.380353641
2002-03-31,214878.379617101
2002-02-28,215348.417617611
2002-01-31,215445.925001357
2001-12-31,215417.477735761
2001-11-30,214883.15484685
2001-10-31,214955.97719678
2001-09-30,214681.663925992
2001-08-31,214019.866997069
2001-07-31,212818.853693675
2001-06-30,211900.552160416
2001-05-31,211040.975019347
2001-04-30,211064.150018531
2001-03-31,211143.294342479
2001-02-28,212019.20506969
2001-01-31,211818.620152163
2000-12-31,211814.412313587
2000-11-30,211223.975714752
2000-10-31,210936.894811628
2000-09-30,210069.702475774
2000-08-31,208801.992265086
2000-07-31,207406.276536426
2000-06-30,206375.68838993
2000-05-31,205805.579373466
2000-04-30,205496.902814506
2000-03-31,205352.046365781
2000-02-29,205291.356822205
2000-01-31,205359.018349899
1999-12-31,202687.0
1999-11-30,202327.0
1999-10-31,202055.0
1999-09-30,201910.0
1999-08-31,201726.0
1999-07-31,201234.0
1999-06-30,200933.0
1999-05-31,200665.0
1999-04-30,200388.0
1999-03-31,199644.0
1999-02-28,198649.0
1999-01-31,198931.0
1998-12-31,199638.0
1998-11-30,200686.0
1998-10-31,200915.0
1998-09-30,200827.0
1998-08-31,200013.0
1998-07-31,198560.0
1998-06-30,197680.0
1998-05-31,197945.0
1998-04-30,198910.0
1998-03-31,199557.0
1998-02-28,198615.0
1998-01-31,197288.0
1997-12-31,197013.0
1997-11-30,198461.0
1997-10-31,199577.0
1997-09-30,200268.0
1997-08-31,201108.0
1997-07-31,202697.0
1997-06-30,203323.0
1997-05-31,201926.0
1997-04-30,199059.0
1997-03-31,196319.0
1997-02-28,194982.0
1997-01-31,193773.0
1996-12-31,191466.0
1996-11-30,187822.0
1996-10-31,184748.0
1996-09-30,182123.0
1996-08-31,179721.0
1996-07-31,177096.0
1996-06-30,174781.0
1996-05-31,173210.0
1996-04-30,172228.0
1996-03-31,171281.0
1996-02-29,170851.0
1996-01-31,169960.0
2024-05-31,605995.397276738
2024-04-30,604419.299524533
2024-03-31,601824.904434004
2024-02-29,600148.653038253
2024-01-31,599263.767717958
2023-12-31,599277.490740614
2023-11-30,598980.631439121
2023-10-31,598250.47954184
2023-09-30,596487.189396421
2023-08-31,593407.98950215
2023-07-31,589303.296931145
2023-06-30,585078.18520609
2023-05-31,581613.884015871
2023-04-30,579212.234585192
2023-03-31,577755.871823128
2023-02-28,578150.31114375
2023-01-31,579884.040694232
2022-12-31,582749.690017673
2022-11-30,585158.264511468
2022-10-31,588731.845001622
2022-09-30,594719.930798149
2022-08-31,602476.89379375
2022-07-31,607873.15723556
2022-06-30,608276.212567183
2022-05-31,602795.498829827
2022-04-30,592954.017217759
2022-03-31,580011.584513564
2022-02-28,566732.353674122
2022-01-31,555752.59890961
2021-12-31,547239.396306622
2021-11-30,541209.282633755
2021-10-31,536239.282464728
2021-09-30,532046.163071036
2021-08-31,527417.92929029
2021-07-31,521077.181216484
2021-06-30,512607.843532406
2021-05-31,502439.454692662
2021-04-30,491570.03353654
2021-03-31,481317.729349727
2021-02-28,472484.934283228
2021-01-31,465222.231313853
2020-12-31,458367.246604977
2020-11-30,451340.035006841
2020-10-31,444093.797391415
2020-09-30,438092.515539811
2020-08-31,433780.101201854
2020-07-31,431782.987316023
2020-06-30,431601.007847776
2020-05-31,431551.615482516
2020-04-30,430144.261063403
2020-03-31,427021.557160325
2020-02-29,423020.964680506
2020-01-31,419440.891378549
2019-12-31,416208.058071547
2019-11-30,413547.523305312
2019-10-31,411583.564263575
2019-09-30,410315.373941049
2019-08-31,409672.732762701
2019-07-31,409391.953166006
2019-06-30,409150.787979671
2019-05-31,408601.21266343
2019-04-30,407219.960998677
2019-03-31,405246.171224504
2019-02-28,403560.709583036
2019-01-31,402026.818721148
2018-12-31,401337.390526576
2018-11-30,400781.304063501
2018-10-31,400798.868553519
2018-09-30,400661.705879332
2018-08-31,399418.262935884
2018-07-31,398055.883325023
2018-06-30,395901.433650978
2018-05-31,394162.898016792
2018-04-30,391175.635176459
2018-03-31,387994.709559292
2018-02-28,384524.837297778
2018-01-31,381615.790303321
2017-12-31,379073.708929924
2017-11-30,377161.955894736
2017-10-31,375460.314275129
2017-09-30,373887.690429114
2017-08-31,372018.425392839
2017-07-31,369988.943643572
2017-06-30,367724.93721819
2017-05-31,365210.361030362
2017-04-30,362210.981254791
2017-03-31,358700.921797609
2017-02-28,354963.665706593
2017-01-31,351398.24611889
2016-12-31,348154.598732841
2016-11-30,345458.885347805
2016-10-31,343440.461456098
2016-09-30,341758.540942347
2016-08-31,339707.852074794
2016-07-31,337566.609063525
2016-06-30,335032.464212122
2016-05-31,332380.468681419
2016-04-30,329398.9162855
2016-03-31,326420.508202174
2016-02-29,323323.412863817
2016-01-31,319921.079555369
2015-12-31,316564.530581652
2015-11-30,313740.646926196
2015-10-31,311047.815164308
2015-09-30,308743.467782916
2015-08-31,306283.882653238
2015-07-31,304451.475295339
2015-06-30,302379.254745762
2015-05-31,300608.425682936
2015-04-30,298497.630138254
2015-03-31,296368.46749219
2015-02-28,293874.863377028
2015-01-31,291443.565721262
2014-12-31,289584.523655612
2014-11-30,288148.805305752
2014-10-31,286623.696900974
2014-09-30,285182.236548356
2014-08-31,283707.92240261
2014-07-31,282990.502957057
2014-06-30,281943.555656171
2014-05-31,281160.52190703
2014-04-30,279594.971122772
2014-03-31,278015.396429682
2014-02-28,276089.682211599
2014-01-31,273962.296645003
2013-12-31,271921.186582331
2013-11-30,269840.272894148
2013-10-31,267881.899185931
2013-09-30,265879.264754552
2013-08-31,263601.937878559
2013-07-31,261538.301360123
2013-06-30,258977.611461708
2013-05-31,256543.751280596
2013-04-30,253891.511228248
2013-03-31,251372.550327579
2013-02-28,248577.794529258
2013-01-31,245746.917655052
2012-12-31,243195.387443847
2012-11-30,241047.858561474
2012-10-31,238894.182221413
2012-09-30,237244.812064778
2012-08-31,235962.482994201
2012-07-31,235544.006329432
2012-06-30,235248.316597287
2012-05-31,235745.943224115
2012-04-30,236972.259132413
2012-03-31,239030.513556092
2012-02-29,240042.728012279
2012-01-31,240348.812089895
2011-12-31,240054.601427488
2011-11-30,240223.724248902
2011-10-31,241550.537378111
2011-09-30,242918.452037433
2011-08-31,245091.546847736
2011-07-31,245726.515971994
2011-06-30,247097.188887452
2011-05-31,249128.621046089
2011-04-30,252037.174612902
2011-03-31,253471.251117945
2011-02-28,254266.300743122
2011-01-31,255727.227176627
2010-12-31,258371.997761389
2010-11-30,261076.989934866
2010-10-31,263333.525066305
2010-09-30,266033.564320852
2010-08-31,269137.924660726
2010-07-31,272140.895994838
2010-06-30,273911.293012533
2010-05-31,273179.485204185
2010-04-30,271734.67303306
2010-03-31,271573.922159568
2010-02-28,273100.073317861
2010-01-31,274244.945142374
2009-12-31,274201.659861464
2009-11-30,273663.427672247
2009-10-31,273865.840671634
2009-09-30,274524.411639889
2009-08-31,275897.069687022
2009-07-31,278141.63883314
2009-06-30,280917.466775966
2009-05-31,284791.685348073
2009-04-30,288895.260487076
2009-03-31,292450.62992328
2009-02-28,295801.080052002
2009-01-31,300032.768442854
2008-12-31,305199.776349811
2008-11-30,310190.529186753
2008-10-31,313948.843504159
2008-09-30,317941.488426418
2008-08-31,321424.841096705
2008-07-31,325015.209992517
2008-06-30,328751.510923172
2008-05-31,333214.970600592
2008-04-30,337055.058677369
2008-03-31,340085.703346034
2008-02-29,343137.628205806
2008-01-31,346600.610559351
2007-12-31,350209.353167083
2007-11-30,352810.238914858
2007-10-31,354933.441156372
2007-09-30,356107.167395569
2007-08-31,356696.869951891
2007-07-31,357429.193550189
2007-06-30,357348.087949102
2007-05-31,357152.399744719
2007-04-30,356147.838302177
2007-03-31,355707.276220216
2007-02-28,355048.310046527
2007-01-31,354342.268364176
2006-12-31,353732.306866279
2006-11-30,354310.737317775
2006-10-31,355150.894012588
2006-09-30,355244.917968937
2006-08-31,354101.685365914
2006-07-31,351959.018222967
2006-06-30,349413.086162072
2006-05-31,345610.257214293
2006-04-30,342232.515361888
2006-03-31,339297.500559174
2006-02-28,336967.53284976
2006-01-31,333719.038241986
2005-12-31,329332.057459869
2005-11-30,324522.565603762
2005-10-31,318498.425410937
2005-09-30,311716.795568379
2005-08-31,303822.211292008
2005-07-31,295729.133122843
2005-06-30,288528.500066255
2005-05-31,282316.227168565
2005-04-30,277513.74679128
2005-03-31,273246.219653279
2005-02-28,270362.992379622
2005-01-31,267945.365916405
2004-12-31,265810.618247373
2004-11-30,262786.518965563
2004-10-31,260357.826319727
2004-09-30,257362.688305251
2004-08-31,254249.9907059
2004-07-31,250584.665258692
2004-06-30,247712.428858114
2004-05-31,245542.666557328
2004-04-30,243701.250511271
2004-03-31,242080.562664724
2004-02-29,241225.01251847
2004-01-31,240394.246470723
2003-12-31,239220.261645858
2003-11-30,237095.765675436
2003-10-31,234852.512353842
2003-09-30,232292.901550014
2003-08-31,229798.898568272
2003-07-31,227495.695201535
2003-06-30,226138.20731361
2003-05-31,225119.659914543
2003-04-30,224536.022899899
2003-03-31,223930.877418318
2003-02-28,223802.542545153
2003-01-31,223361.524091896
2002-12-31,222799.310690179
2002-11-30,221701.280405562
2002-10-31,220970.564480697
2002-09-30,220335.44844368
2002-08-31,219691.708430066
2002-07-31,218808.143779992
2002-06-30,218118.211978685
2002-05-31,217574.550094401
2002-04-30,217120.935547198
2002-03-31,216673.367686814
2002-02-28,216858.262421533
2002-01-31,216962.134901422
2001-12-31,216933.952570375
2001-11-30,216443.979430795
2001-10-31,216249.976167098
2001-09-30,215567.423263939
2001-08-31,214489.309255764
2001-07-31,213189.678409967
2001-06-30,212156.448776374
2001-05-31,211272.751768591
2001-04-30,211199.184698279
2001-03-31,211524.375765846
2001-02-28,212643.691230764
2001-01-31,212574.241296842
2000-12-31,212578.34616401
2000-11-30,211951.165347207
2000-10-31,211796.327359307
2000-09-30,210977.963638561
2000-08-31,209922.829330726
2000-07-31,208912.243915578
2000-06-30,208656.942988505
2000-05-31,208639.538882965
2000-04-30,208681.289350898
2000-03-31,208318.297840142
2000-02-29,208166.263328086
2000-01-31,207916.607188365
1999-12-31,202664.0
1999-11-30,202181.0
1999-10-31,201787.0
1999-09-30,201652.0
1999-08-31,201465.0
1999-07-31,200955.0
1999-06-30,200498.0
1999-05-31,200036.0
1999-04-30,199580.0
1999-03-31,198835.0
1999-02-28,197524.0
1999-01-31,197560.0
1998-12-31,198021.0
1998-11-30,199105.0
1998-10-31,199133.0
1998-09-30,198749.0
1998-08-31,197934.0
1998-07-31,196349.0
1998-06-30,195445.0
1998-05-31,195514.0
1998-04-30,196571.0
1998-03-31,197436.0
1998-02-28,196866.0
1998-01-31,195964.0
1997-12-31,196036.0
1997-11-30,197444.0
1997-10-31,198691.0
1997-09-30,199365.0
1997-08-31,200573.0
1997-07-31,202618.0
1997-06-30,203815.0
1997-05-31,202934.0
1997-04-30,200288.0
1997-03-31,197337.0
1997-02-28,195827.0
1997-01-31,194264.0
1996-12-31,191859.0
1996-11-30,188262.0
1996-10-31,185212.0
1996-09-30,182737.0
1996-08-31,180108.0
1996-07-31,177275.0
1996-06-30,174648.0
1996-05-31,172876.0
1996-04-30,171750.0
1996-03-31,170880.0
1996-02-29,170466.0
1996-01-31,169804.0
2024-05-31,490436.404729323
2024-04-30,489300.381886869
2024-03-31,487453.373426522
2024-02-29,486123.507571398
2024-01-31,485683.28623412
2023-12-31,485953.95894985
2023-11-30,486298.788567827
2023-10-31,486290.959661139
2023-09-30,485425.806258589
2023-08-31,483311.697471272
2023-07-31,479934.928350627
2023-06-30,476223.761333286
2023-05-31,473108.167153667
2023-04-30,471344.854164019
2023-03-31,470606.744054124
2023-02-28,471354.388832504
2023-01-31,473310.196318808
2022-12-31,476095.777359908
2022-11-30,478453.911958549
2022-10-31,481193.947477595
2022-09-30,485692.157278786
2022-08-31,491804.129359327
2022-07-31,496270.571881453
2022-06-30,496787.903586288
2022-05-31,492424.744573587
